SNo,Date,Covid Status
2717,6/9/2017,0
2718,6/10/2017,0
2719,6/11/2017,0
2720,6/12/2017,0
2721,6/13/2017,0
2722,6/14/2017,0
2723,6/15/2017,0
2724,6/16/2017,0
2725,6/17/2017,0
2726,6/18/2017,0
2727,6/19/2017,0
2728,6/20/2017,0
2729,6/21/2017,0
2730,6/22/2017,0
2731,6/23/2017,0
2732,6/24/2017,0
2733,6/25/2017,0
2734,6/26/2017,0
2735,6/27/2017,0
2736,6/28/2017,0
2737,6/29/2017,0
2738,6/30/2017,0
2739,7/1/2017,0
2740,7/2/2017,0
2741,7/3/2017,0
2742,7/4/2017,0
2743,7/5/2017,0
2744,7/6/2017,0
2745,7/7/2017,0
2746,7/8/2017,0
2747,7/9/2017,0
2748,7/10/2017,0
2749,7/11/2017,0
2750,7/12/2017,0
2751,7/13/2017,0
2752,7/14/2017,0
2753,7/15/2017,0
2754,7/16/2017,0
2755,7/17/2017,0
2756,7/18/2017,0
2757,7/19/2017,0
2758,7/20/2017,0
2759,7/21/2017,0
2760,7/22/2017,0
2761,7/23/2017,0
2762,7/24/2017,0
2763,7/25/2017,0
2764,7/26/2017,0
2765,7/27/2017,0
2766,7/28/2017,0
2767,7/29/2017,0
2768,7/30/2017,0
2769,7/31/2017,0
2770,8/1/2017,0
2771,8/2/2017,0
2772,8/3/2017,0
2773,8/4/2017,0
2774,8/5/2017,0
2775,8/6/2017,0
2776,8/7/2017,0
2777,8/8/2017,0
2778,8/9/2017,0
2779,8/10/2017,0
2780,8/11/2017,0
2781,8/12/2017,0
2782,8/13/2017,0
2783,8/14/2017,0
2784,8/15/2017,0
2785,8/16/2017,0
2786,8/17/2017,0
2787,8/18/2017,0
2788,8/19/2017,0
2789,8/20/2017,0
2790,8/21/2017,0
2791,8/22/2017,0
2792,8/23/2017,0
2793,8/24/2017,0
2794,8/25/2017,0
2795,8/26/2017,0
2796,8/27/2017,0
2797,8/28/2017,0
2798,8/29/2017,0
2799,8/30/2017,0
2800,8/31/2017,0
2801,9/1/2017,0
2802,9/2/2017,0
2803,9/3/2017,0
2804,9/4/2017,0
2805,9/5/2017,0
2806,9/6/2017,0
2807,9/7/2017,0
2808,9/8/2017,0
2809,9/9/2017,0
2810,9/10/2017,0
2811,9/11/2017,0
2812,9/12/2017,0
2813,9/13/2017,0
2814,9/14/2017,0
2815,9/15/2017,0
2816,9/16/2017,0
2817,9/17/2017,0
2818,9/18/2017,0
2819,9/19/2017,0
2820,9/20/2017,0
2821,9/21/2017,0
2822,9/22/2017,0
2823,9/23/2017,0
2824,9/24/2017,0
2825,9/25/2017,0
2826,9/26/2017,0
2827,9/27/2017,0
2828,9/28/2017,0
2829,9/29/2017,0
2830,9/30/2017,0
2831,10/1/2017,0
2832,10/2/2017,0
2833,10/3/2017,0
2834,10/4/2017,0
2835,10/5/2017,0
2836,10/6/2017,0
2837,10/7/2017,0
2838,10/8/2017,0
2839,10/9/2017,0
2840,10/10/2017,0
2841,10/11/2017,0
2842,10/12/2017,0
2843,10/13/2017,0
2844,10/14/2017,0
2845,10/15/2017,0
2846,10/16/2017,0
2847,10/17/2017,0
2848,10/18/2017,0
2849,10/19/2017,0
2850,10/20/2017,0
2851,10/21/2017,0
2852,10/22/2017,0
2853,10/23/2017,0
2854,10/24/2017,0
2855,10/25/2017,0
2856,10/26/2017,0
2857,10/27/2017,0
2858,10/28/2017,0
2859,10/29/2017,0
2860,10/30/2017,0
2861,10/31/2017,0
2862,11/1/2017,0
2863,11/2/2017,0
2864,11/3/2017,0
2865,11/4/2017,0
2866,11/5/2017,0
2867,11/6/2017,0
2868,11/7/2017,0
2869,11/8/2017,0
2870,11/9/2017,0
2871,11/10/2017,0
2872,11/11/2017,0
2873,11/12/2017,0
2874,11/13/2017,0
2875,11/14/2017,0
2876,11/15/2017,0
2877,11/16/2017,0
2878,11/17/2017,0
2879,11/18/2017,0
2880,11/19/2017,0
2881,11/20/2017,0
2882,11/21/2017,0
2883,11/22/2017,0
2884,11/23/2017,0
2885,11/24/2017,0
2886,11/25/2017,0
2887,11/26/2017,0
2888,11/27/2017,0
2889,11/28/2017,0
2890,11/29/2017,0
2891,11/30/2017,0
2892,12/1/2017,0
2893,12/2/2017,0
2894,12/3/2017,0
2895,12/4/2017,0
2896,12/5/2017,0
2897,12/6/2017,0
2898,12/7/2017,0
2899,12/8/2017,0
2900,12/9/2017,0
2901,12/10/2017,0
2902,12/11/2017,0
2903,12/12/2017,0
2904,12/13/2017,0
2905,12/14/2017,0
2906,12/15/2017,0
2907,12/16/2017,0
2908,12/17/2017,0
2909,12/18/2017,0
2910,12/19/2017,0
2911,12/20/2017,0
2912,12/21/2017,0
2913,12/22/2017,0
2914,12/23/2017,0
2915,12/24/2017,0
2916,12/25/2017,0
2917,12/26/2017,0
2918,12/27/2017,0
2919,12/28/2017,0
2920,12/29/2017,0
2921,12/30/2017,0
2922,12/31/2017,0
2923,1/1/2018,0
2924,1/2/2018,0
2925,1/3/2018,0
2926,1/4/2018,0
2927,1/5/2018,0
2928,1/6/2018,0
2929,1/7/2018,0
2930,1/8/2018,0
2931,1/9/2018,0
2932,1/10/2018,0
2933,1/11/2018,0
2934,1/12/2018,0
2935,1/13/2018,0
2936,1/14/2018,0
2937,1/15/2018,0
2938,1/16/2018,0
2939,1/17/2018,0
2940,1/18/2018,0
2941,1/19/2018,0
2942,1/20/2018,0
2943,1/21/2018,0
2944,1/22/2018,0
2945,1/23/2018,0
2946,1/24/2018,0
2947,1/25/2018,0
2948,1/26/2018,0
2949,1/27/2018,0
2950,1/28/2018,0
2951,1/29/2018,0
2952,1/30/2018,0
2953,1/31/2018,0
2954,2/1/2018,0
2955,2/2/2018,0
2956,2/3/2018,0
2957,2/4/2018,0
2958,2/5/2018,0
2959,2/6/2018,0
2960,2/7/2018,0
2961,2/8/2018,0
2962,2/9/2018,0
2963,2/10/2018,0
2964,2/11/2018,0
2965,2/12/2018,0
2966,2/13/2018,0
2967,2/14/2018,0
2968,2/15/2018,0
2969,2/16/2018,0
2970,2/17/2018,0
2971,2/18/2018,0
2972,2/19/2018,0
2973,2/20/2018,0
2974,2/21/2018,0
2975,2/22/2018,0
2976,2/23/2018,0
2977,2/24/2018,0
2978,2/25/2018,0
2979,2/26/2018,0
2980,2/27/2018,0
2981,2/28/2018,0
2982,3/1/2018,0
2983,3/2/2018,0
2984,3/3/2018,0
2985,3/4/2018,0
2986,3/5/2018,0
2987,3/6/2018,0
2988,3/7/2018,0
2989,3/8/2018,0
2990,3/9/2018,0
2991,3/10/2018,0
2992,3/11/2018,0
2993,3/12/2018,0
2994,3/13/2018,0
2995,3/14/2018,0
2996,3/15/2018,0
2997,3/16/2018,0
2998,3/17/2018,0
2999,3/18/2018,0
3000,3/19/2018,0
3001,3/20/2018,0
3002,3/21/2018,0
3003,3/22/2018,0
3004,3/23/2018,0
3005,3/24/2018,0
3006,3/25/2018,0
3007,3/26/2018,0
3008,3/27/2018,0
3009,3/28/2018,0
3010,3/29/2018,0
3011,3/30/2018,0
3012,3/31/2018,0
3013,4/1/2018,0
3014,4/2/2018,0
3015,4/3/2018,0
3016,4/4/2018,0
3017,4/5/2018,0
3018,4/6/2018,0
3019,4/7/2018,0
3020,4/8/2018,0
3021,4/9/2018,0
3022,4/10/2018,0
3023,4/11/2018,0
3024,4/12/2018,0
3025,4/13/2018,0
3026,4/14/2018,0
3027,4/15/2018,0
3028,4/16/2018,0
3029,4/17/2018,0
3030,4/18/2018,0
3031,4/19/2018,0
3032,4/20/2018,0
3033,4/21/2018,0
3034,4/22/2018,0
3035,4/23/2018,0
3036,4/24/2018,0
3037,4/25/2018,0
3038,4/26/2018,0
3039,4/27/2018,0
3040,4/28/2018,0
3041,4/29/2018,0
3042,4/30/2018,0
3043,5/1/2018,0
3044,5/2/2018,0
3045,5/3/2018,0
3046,5/4/2018,0
3047,5/5/2018,0
3048,5/6/2018,0
3049,5/7/2018,0
3050,5/8/2018,0
3051,5/9/2018,0
3052,5/10/2018,0
3053,5/11/2018,0
3054,5/12/2018,0
3055,5/13/2018,0
3056,5/14/2018,0
3057,5/15/2018,0
3058,5/16/2018,0
3059,5/17/2018,0
3060,5/18/2018,0
3061,5/19/2018,0
3062,5/20/2018,0
3063,5/21/2018,0
3064,5/22/2018,0
3065,5/23/2018,0
3066,5/24/2018,0
3067,5/25/2018,0
3068,5/26/2018,0
3069,5/27/2018,0
3070,5/28/2018,0
3071,5/29/2018,0
3072,5/30/2018,0
3073,5/31/2018,0
3074,6/1/2018,0
3075,6/2/2018,0
3076,6/3/2018,0
3077,6/4/2018,0
3078,6/5/2018,0
3079,6/6/2018,0
3080,6/7/2018,0
3081,6/8/2018,0
3082,6/9/2018,0
3083,6/10/2018,0
3084,6/11/2018,0
3085,6/12/2018,0
3086,6/13/2018,0
3087,6/14/2018,0
3088,6/15/2018,0
3089,6/16/2018,0
3090,6/17/2018,0
3091,6/18/2018,0
3092,6/19/2018,0
3093,6/20/2018,0
3094,6/21/2018,0
3095,6/22/2018,0
3096,6/23/2018,0
3097,6/24/2018,0
3098,6/25/2018,0
3099,6/26/2018,0
3100,6/27/2018,0
3101,6/28/2018,0
3102,6/29/2018,0
3103,6/30/2018,0
3104,7/1/2018,0
3105,7/2/2018,0
3106,7/3/2018,0
3107,7/4/2018,0
3108,7/5/2018,0
3109,7/6/2018,0
3110,7/7/2018,0
3111,7/8/2018,0
3112,7/9/2018,0
3113,7/10/2018,0
3114,7/11/2018,0
3115,7/12/2018,0
3116,7/13/2018,0
3117,7/14/2018,0
3118,7/15/2018,0
3119,7/16/2018,0
3120,7/17/2018,0
3121,7/18/2018,0
3122,7/19/2018,0
3123,7/20/2018,0
3124,7/21/2018,0
3125,7/22/2018,0
3126,7/23/2018,0
3127,7/24/2018,0
3128,7/25/2018,0
3129,7/26/2018,0
3130,7/27/2018,0
3131,7/28/2018,0
3132,7/29/2018,0
3133,7/30/2018,0
3134,7/31/2018,0
3135,8/1/2018,0
3136,8/2/2018,0
3137,8/3/2018,0
3138,8/4/2018,0
3139,8/5/2018,0
3140,8/6/2018,0
3141,8/7/2018,0
3142,8/8/2018,0
3143,8/9/2018,0
3144,8/10/2018,0
3145,8/11/2018,0
3146,8/12/2018,0
3147,8/13/2018,0
3148,8/14/2018,0
3149,8/15/2018,0
3150,8/16/2018,0
3151,8/17/2018,0
3152,8/18/2018,0
3153,8/19/2018,0
3154,8/20/2018,0
3155,8/21/2018,0
3156,8/22/2018,0
3157,8/23/2018,0
3158,8/24/2018,0
3159,8/25/2018,0
3160,8/26/2018,0
3161,8/27/2018,0
3162,8/28/2018,0
3163,8/29/2018,0
3164,8/30/2018,0
3165,8/31/2018,0
3166,9/1/2018,0
3167,9/2/2018,0
3168,9/3/2018,0
3169,9/4/2018,0
3170,9/5/2018,0
3171,9/6/2018,0
3172,9/7/2018,0
3173,9/8/2018,0
3174,9/9/2018,0
3175,9/10/2018,0
3176,9/11/2018,0
3177,9/12/2018,0
3178,9/13/2018,0
3179,9/14/2018,0
3180,9/15/2018,0
3181,9/16/2018,0
3182,9/17/2018,0
3183,9/18/2018,0
3184,9/19/2018,0
3185,9/20/2018,0
3186,9/21/2018,0
3187,9/22/2018,0
3188,9/23/2018,0
3189,9/24/2018,0
3190,9/25/2018,0
3191,9/26/2018,0
3192,9/27/2018,0
3193,9/28/2018,0
3194,9/29/2018,0
3195,9/30/2018,0
3196,10/1/2018,0
3197,10/2/2018,0
3198,10/3/2018,0
3199,10/4/2018,0
3200,10/5/2018,0
3201,10/6/2018,0
3202,10/7/2018,0
3203,10/8/2018,0
3204,10/9/2018,0
3205,10/10/2018,0
3206,10/11/2018,0
3207,10/12/2018,0
3208,10/13/2018,0
3209,10/14/2018,0
3210,10/15/2018,0
3211,10/16/2018,0
3212,10/17/2018,0
3213,10/18/2018,0
3214,10/19/2018,0
3215,10/20/2018,0
3216,10/21/2018,0
3217,10/22/2018,0
3218,10/23/2018,0
3219,10/24/2018,0
3220,10/25/2018,0
3221,10/26/2018,0
3222,10/27/2018,0
3223,10/28/2018,0
3224,10/29/2018,0
3225,10/30/2018,0
3226,10/31/2018,0
3227,11/1/2018,0
3228,11/2/2018,0
3229,11/3/2018,0
3230,11/4/2018,0
3231,11/5/2018,0
3232,11/6/2018,0
3233,11/7/2018,0
3234,11/8/2018,0
3235,11/9/2018,0
3236,11/10/2018,0
3237,11/11/2018,0
3238,11/12/2018,0
3239,11/13/2018,0
3240,11/14/2018,0
3241,11/15/2018,0
3242,11/16/2018,0
3243,11/17/2018,0
3244,11/18/2018,0
3245,11/19/2018,0
3246,11/20/2018,0
3247,11/21/2018,0
3248,11/22/2018,0
3249,11/23/2018,0
3250,11/24/2018,0
3251,11/25/2018,0
3252,11/26/2018,0
3253,11/27/2018,0
3254,11/28/2018,0
3255,11/29/2018,0
3256,11/30/2018,0
3257,12/1/2018,0
3258,12/2/2018,0
3259,12/3/2018,0
3260,12/4/2018,0
3261,12/5/2018,0
3262,12/6/2018,0
3263,12/7/2018,0
3264,12/8/2018,0
3265,12/9/2018,0
3266,12/10/2018,0
3267,12/11/2018,0
3268,12/12/2018,0
3269,12/13/2018,0
3270,12/14/2018,0
3271,12/15/2018,0
3272,12/16/2018,0
3273,12/17/2018,0
3274,12/18/2018,0
3275,12/19/2018,0
3276,12/20/2018,0
3277,12/21/2018,0
3278,12/22/2018,0
3279,12/23/2018,0
3280,12/24/2018,0
3281,12/25/2018,0
3282,12/26/2018,0
3283,12/27/2018,0
3284,12/28/2018,0
3285,12/29/2018,0
3286,12/30/2018,0
3287,12/31/2018,0
3288,1/1/2019,0
3289,1/2/2019,0
3290,1/3/2019,0
3291,1/4/2019,0
3292,1/5/2019,0
3293,1/6/2019,0
3294,1/7/2019,0
3295,1/8/2019,0
3296,1/9/2019,0
3297,1/10/2019,0
3298,1/11/2019,0
3299,1/12/2019,0
3300,1/13/2019,0
3301,1/14/2019,0
3302,1/15/2019,0
3303,1/16/2019,0
3304,1/17/2019,0
3305,1/18/2019,0
3306,1/19/2019,0
3307,1/20/2019,0
3308,1/21/2019,0
3309,1/22/2019,0
3310,1/23/2019,0
3311,1/24/2019,0
3312,1/25/2019,0
3313,1/26/2019,0
3314,1/27/2019,0
3315,1/28/2019,0
3316,1/29/2019,0
3317,1/30/2019,0
3318,1/31/2019,0
3319,2/1/2019,0
3320,2/2/2019,0
3321,2/3/2019,0
3322,2/4/2019,0
3323,2/5/2019,0
3324,2/6/2019,0
3325,2/7/2019,0
3326,2/8/2019,0
3327,2/9/2019,0
3328,2/10/2019,0
3329,2/11/2019,0
3330,2/12/2019,0
3331,2/13/2019,0
3332,2/14/2019,0
3333,2/15/2019,0
3334,2/16/2019,0
3335,2/17/2019,0
3336,2/18/2019,0
3337,2/19/2019,0
3338,2/20/2019,0
3339,2/21/2019,0
3340,2/22/2019,0
3341,2/23/2019,0
3342,2/24/2019,0
3343,2/25/2019,0
3344,2/26/2019,0
3345,2/27/2019,0
3346,2/28/2019,0
3347,3/1/2019,0
3348,3/2/2019,0
3349,3/3/2019,0
3350,3/4/2019,0
3351,3/5/2019,0
3352,3/6/2019,0
3353,3/7/2019,0
3354,3/8/2019,0
3355,3/9/2019,0
3356,3/10/2019,0
3357,3/11/2019,0
3358,3/12/2019,0
3359,3/13/2019,0
3360,3/14/2019,0
3361,3/15/2019,0
3362,3/16/2019,0
3363,3/17/2019,0
3364,3/18/2019,0
3365,3/19/2019,0
3366,3/20/2019,0
3367,3/21/2019,0
3368,3/22/2019,0
3369,3/23/2019,0
3370,3/24/2019,0
3371,3/25/2019,0
3372,3/26/2019,0
3373,3/27/2019,0
3374,3/28/2019,0
3375,3/29/2019,0
3376,3/30/2019,0
3377,3/31/2019,0
3378,4/1/2019,0
3379,4/2/2019,0
3380,4/3/2019,0
3381,4/4/2019,0
3382,4/5/2019,0
3383,4/6/2019,0
3384,4/7/2019,0
3385,4/8/2019,0
3386,4/9/2019,0
3387,4/10/2019,0
3388,4/11/2019,0
3389,4/12/2019,0
3390,4/13/2019,0
3391,4/14/2019,0
3392,4/15/2019,0
3393,4/16/2019,0
3394,4/17/2019,0
3395,4/18/2019,0
3396,4/19/2019,0
3397,4/20/2019,0
3398,4/21/2019,0
3399,4/22/2019,0
3400,4/23/2019,0
3401,4/24/2019,0
3402,4/25/2019,0
3403,4/26/2019,0
3404,4/27/2019,0
3405,4/28/2019,0
3406,4/29/2019,0
3407,4/30/2019,0
3408,5/1/2019,0
3409,5/2/2019,0
3410,5/3/2019,0
3411,5/4/2019,0
3412,5/5/2019,0
3413,5/6/2019,0
3414,5/7/2019,0
3415,5/8/2019,0
3416,5/9/2019,0
3417,5/10/2019,0
3418,5/11/2019,0
3419,5/12/2019,0
3420,5/13/2019,0
3421,5/14/2019,0
3422,5/15/2019,0
3423,5/16/2019,0
3424,5/17/2019,0
3425,5/18/2019,0
3426,5/19/2019,0
3427,5/20/2019,0
3428,5/21/2019,0
3429,5/22/2019,0
3430,5/23/2019,0
3431,5/24/2019,0
3432,5/25/2019,0
3433,5/26/2019,0
3434,5/27/2019,0
3435,5/28/2019,0
3436,5/29/2019,0
3437,5/30/2019,0
3438,5/31/2019,0
3439,6/1/2019,0
3440,6/2/2019,0
3441,6/3/2019,0
3442,6/4/2019,0
3443,6/5/2019,0
3444,6/6/2019,0
3445,6/7/2019,0
3446,6/8/2019,0
3447,6/9/2019,0
3448,6/10/2019,0
3449,6/11/2019,0
3450,6/12/2019,0
3451,6/13/2019,0
3452,6/14/2019,0
3453,6/15/2019,0
3454,6/16/2019,0
3455,6/17/2019,0
3456,6/18/2019,0
3457,6/19/2019,0
3458,6/20/2019,0
3459,6/21/2019,0
3460,6/22/2019,0
3461,6/23/2019,0
3462,6/24/2019,0
3463,6/25/2019,0
3464,6/26/2019,0
3465,6/27/2019,0
3466,6/28/2019,0
3467,6/29/2019,0
3468,6/30/2019,0
3469,7/1/2019,0
3470,7/2/2019,0
3471,7/3/2019,0
3472,7/4/2019,0
3473,7/5/2019,0
3474,7/6/2019,0
3475,7/7/2019,0
3476,7/8/2019,0
3477,7/9/2019,0
3478,7/10/2019,0
3479,7/11/2019,0
3480,7/12/2019,0
3481,7/13/2019,0
3482,7/14/2019,0
3483,7/15/2019,0
3484,7/16/2019,0
3485,7/17/2019,0
3486,7/18/2019,0
3487,7/19/2019,0
3488,7/20/2019,0
3489,7/21/2019,0
3490,7/22/2019,0
3491,7/23/2019,0
3492,7/24/2019,0
3493,7/25/2019,0
3494,7/26/2019,0
3495,7/27/2019,0
3496,7/28/2019,0
3497,7/29/2019,0
3498,7/30/2019,0
3499,7/31/2019,0
3500,8/1/2019,0
3501,8/2/2019,0
3502,8/3/2019,0
3503,8/4/2019,0
3504,8/5/2019,0
3505,8/6/2019,0
3506,8/7/2019,0
3507,8/8/2019,0
3508,8/9/2019,0
3509,8/10/2019,0
3510,8/11/2019,0
3511,8/12/2019,0
3512,8/13/2019,0
3513,8/14/2019,0
3514,8/15/2019,0
3515,8/16/2019,0
3516,8/17/2019,0
3517,8/18/2019,0
3518,8/19/2019,0
3519,8/20/2019,0
3520,8/21/2019,0
3521,8/22/2019,0
3522,8/23/2019,0
3523,8/24/2019,0
3524,8/25/2019,0
3525,8/26/2019,0
3526,8/27/2019,0
3527,8/28/2019,0
3528,8/29/2019,0
3529,8/30/2019,0
3530,8/31/2019,0
3531,9/1/2019,0
3532,9/2/2019,0
3533,9/3/2019,0
3534,9/4/2019,0
3535,9/5/2019,0
3536,9/6/2019,0
3537,9/7/2019,0
3538,9/8/2019,0
3539,9/9/2019,0
3540,9/10/2019,0
3541,9/11/2019,0
3542,9/12/2019,0
3543,9/13/2019,0
3544,9/14/2019,0
3545,9/15/2019,0
3546,9/16/2019,0
3547,9/17/2019,0
3548,9/18/2019,0
3549,9/19/2019,0
3550,9/20/2019,0
3551,9/21/2019,0
3552,9/22/2019,0
3553,9/23/2019,0
3554,9/24/2019,0
3555,9/25/2019,0
3556,9/26/2019,0
3557,9/27/2019,0
3558,9/28/2019,0
3559,9/29/2019,0
3560,9/30/2019,0
3561,10/1/2019,0
3562,10/2/2019,0
3563,10/3/2019,0
3564,10/4/2019,0
3565,10/5/2019,0
3566,10/6/2019,0
3567,10/7/2019,0
3568,10/8/2019,0
3569,10/9/2019,0
3570,10/10/2019,0
3571,10/11/2019,0
3572,10/12/2019,0
3573,10/13/2019,0
3574,10/14/2019,0
3575,10/15/2019,0
3576,10/16/2019,0
3577,10/17/2019,0
3578,10/18/2019,0
3579,10/19/2019,0
3580,10/20/2019,0
3581,10/21/2019,0
3582,10/22/2019,0
3583,10/23/2019,0
3584,10/24/2019,0
3585,10/25/2019,0
3586,10/26/2019,0
3587,10/27/2019,0
3588,10/28/2019,0
3589,10/29/2019,0
3590,10/30/2019,0
3591,10/31/2019,0
3592,11/1/2019,0
3593,11/2/2019,0
3594,11/3/2019,0
3595,11/4/2019,0
3596,11/5/2019,0
3597,11/6/2019,0
3598,11/7/2019,0
3599,11/8/2019,0
3600,11/9/2019,0
3601,11/10/2019,0
3602,11/11/2019,0
3603,11/12/2019,0
3604,11/13/2019,0
3605,11/14/2019,0
3606,11/15/2019,0
3607,11/16/2019,0
3608,11/17/2019,0
3609,11/18/2019,0
3610,11/19/2019,0
3611,11/20/2019,0
3612,11/21/2019,0
3613,11/22/2019,0
3614,11/23/2019,0
3615,11/24/2019,0
3616,11/25/2019,0
3617,11/26/2019,0
3618,11/27/2019,0
3619,11/28/2019,0
3620,11/29/2019,0
3621,11/30/2019,0
3622,12/1/2019,0
3623,12/2/2019,0
3624,12/3/2019,0
3625,12/4/2019,0
3626,12/5/2019,0
3627,12/6/2019,0
3628,12/7/2019,0
3629,12/8/2019,0
3630,12/9/2019,0
3631,12/10/2019,0
3632,12/11/2019,0
3633,12/12/2019,0
3634,12/13/2019,0
3635,12/14/2019,0
3636,12/15/2019,0
3637,12/16/2019,0
3638,12/17/2019,0
3639,12/18/2019,0
3640,12/19/2019,0
3641,12/20/2019,0
3642,12/21/2019,0
3643,12/22/2019,0
3644,12/23/2019,0
3645,12/24/2019,0
3646,12/25/2019,0
3647,12/26/2019,0
3648,12/27/2019,0
3649,12/28/2019,0
3650,12/29/2019,0
3651,12/30/2019,0
3652,12/31/2019,0
3653,1/1/2020,0
3654,1/2/2020,0
3655,1/3/2020,0
3656,1/4/2020,0
3657,1/5/2020,0
3658,1/6/2020,0
3659,1/7/2020,0
3660,1/8/2020,0
3661,1/9/2020,0
3662,1/10/2020,0
3663,1/11/2020,0
3664,1/12/2020,0
3665,1/13/2020,0
3666,1/14/2020,0
3667,1/15/2020,0
3668,1/16/2020,0
3669,1/17/2020,0
3670,1/18/2020,0
3671,1/19/2020,0
3672,1/20/2020,0
3673,1/21/2020,0
3674,1/22/2020,0
3675,1/23/2020,0
3676,1/24/2020,0
3677,1/25/2020,0
3678,1/26/2020,0
3679,1/27/2020,0
3680,1/28/2020,0
3681,1/29/2020,0
3682,1/30/2020,0
3683,1/31/2020,0
3684,2/1/2020,0
3685,2/2/2020,0
3686,2/3/2020,0
3687,2/4/2020,0
3688,2/5/2020,0
3689,2/6/2020,0
3690,2/7/2020,0
3691,2/8/2020,0
3692,2/9/2020,0
3693,2/10/2020,0
3694,2/11/2020,0
3695,2/12/2020,0
3696,2/13/2020,0
3697,2/14/2020,0
3698,2/15/2020,0
3699,2/16/2020,0
3700,2/17/2020,0
3701,2/18/2020,0
3702,2/19/2020,0
3703,2/20/2020,0
3704,2/21/2020,0
3705,2/22/2020,0
3706,2/23/2020,0
3707,2/24/2020,0
3708,2/25/2020,0
3709,2/26/2020,0
3710,2/27/2020,0
3711,2/28/2020,0
3712,2/29/2020,0
3713,3/1/2020,1
3714,3/2/2020,1
3715,3/3/2020,1
3716,3/4/2020,1
3717,3/5/2020,1
3718,3/6/2020,1
3719,3/7/2020,1
3720,3/8/2020,1
3721,3/9/2020,1
3722,3/10/2020,1
3723,3/11/2020,1
3724,3/12/2020,1
3725,3/13/2020,1
3726,3/14/2020,1
3727,3/15/2020,1
3728,3/16/2020,1
3729,3/17/2020,1
3730,3/18/2020,1
3731,3/19/2020,1
3732,3/20/2020,1
3733,3/21/2020,1
3734,3/22/2020,1
3735,3/23/2020,1
3736,3/24/2020,1
3737,3/25/2020,1
3738,3/26/2020,1
3739,3/27/2020,1
3740,3/28/2020,1
3741,3/29/2020,1
3742,3/30/2020,1
3743,3/31/2020,1
3744,4/1/2020,1
3745,4/2/2020,1
3746,4/3/2020,1
3747,4/4/2020,1
3748,4/5/2020,1
3749,4/6/2020,1
3750,4/7/2020,1
3751,4/8/2020,1
3752,4/9/2020,1
3753,4/10/2020,1
3754,4/11/2020,1
3755,4/12/2020,1
3756,4/13/2020,1
3757,4/14/2020,1
3758,4/15/2020,1
3759,4/16/2020,1
3760,4/17/2020,1
3761,4/18/2020,1
3762,4/19/2020,1
3763,4/20/2020,1
3764,4/21/2020,1
3765,4/22/2020,1
3766,4/23/2020,1
3767,4/24/2020,1
3768,4/25/2020,1
3769,4/26/2020,1
3770,4/27/2020,1
3771,4/28/2020,1
3772,4/29/2020,1
3773,4/30/2020,1
3774,5/1/2020,1
3775,5/2/2020,1
3776,5/3/2020,1
3777,5/4/2020,1
3778,5/5/2020,1
3779,5/6/2020,1
3780,5/7/2020,1
3781,5/8/2020,1
3782,5/9/2020,1
3783,5/10/2020,1
3784,5/11/2020,1
3785,5/12/2020,1
3786,5/13/2020,1
3787,5/14/2020,1
3788,5/15/2020,1
3789,5/16/2020,1
3790,5/17/2020,1
3791,5/18/2020,1
3792,5/19/2020,1
3793,5/20/2020,1
3794,5/21/2020,1
3795,5/22/2020,1
3796,5/23/2020,1
3797,5/24/2020,1
3798,5/25/2020,1
3799,5/26/2020,1
3800,5/27/2020,1
3801,5/28/2020,1
3802,5/29/2020,1
3803,5/30/2020,1
3804,5/31/2020,1
3805,6/1/2020,1
3806,6/2/2020,1
3807,6/3/2020,1
3808,6/4/2020,1
3809,6/5/2020,1
3810,6/6/2020,1
3811,6/7/2020,1
3812,6/8/2020,1
3813,6/9/2020,1
3814,6/10/2020,1
3815,6/11/2020,1
3816,6/12/2020,1
3817,6/13/2020,1
3818,6/14/2020,1
3819,6/15/2020,1
3820,6/16/2020,1
3821,6/17/2020,1
3822,6/18/2020,1
3823,6/19/2020,1
3824,6/20/2020,1
3825,6/21/2020,1
3826,6/22/2020,1
3827,6/23/2020,1
3828,6/24/2020,1
3829,6/25/2020,1
3830,6/26/2020,1
3831,6/27/2020,1
3832,6/28/2020,1
3833,6/29/2020,1
3834,6/30/2020,1
3835,7/1/2020,1
3836,7/2/2020,1
3837,7/3/2020,1
3838,7/4/2020,1
3839,7/5/2020,1
3840,7/6/2020,1
3841,7/7/2020,1
3842,7/8/2020,1
3843,7/9/2020,1
3844,7/10/2020,1
3845,7/11/2020,1
3846,7/12/2020,1
3847,7/13/2020,1
3848,7/14/2020,1
3849,7/15/2020,1
3850,7/16/2020,1
3851,7/17/2020,1
3852,7/18/2020,1
3853,7/19/2020,1
3854,7/20/2020,1
3855,7/21/2020,1
3856,7/22/2020,1
3857,7/23/2020,1
3858,7/24/2020,1
3859,7/25/2020,1
3860,7/26/2020,1
3861,7/27/2020,1
3862,7/28/2020,1
3863,7/29/2020,1
3864,7/30/2020,1
3865,7/31/2020,1
3866,8/1/2020,1
3867,8/2/2020,1
3868,8/3/2020,1
3869,8/4/2020,1
3870,8/5/2020,1
3871,8/6/2020,1
3872,8/7/2020,1
3873,8/8/2020,1
3874,8/9/2020,1
3875,8/10/2020,1
3876,8/11/2020,1
3877,8/12/2020,1
3878,8/13/2020,1
3879,8/14/2020,1
3880,8/15/2020,1
3881,8/16/2020,1
